Post_ID,Raw_Caption,Final Status
NYC-MOCK-0879,"#AreaNews | SK Leaders in Quezon City completed the DRRM Readiness Training. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0880,"#AreaNews | SK Leaders in Baguio City completed the DRRM Readiness Training. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0881,"#AreaNews | SK Leaders in Quezon City completed the Governance Level-up Session. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0882,"The NYC and DILG is launching a new program for youth leaders in Balaoan, La Union. Don't forgot to register for the upcoming event next week.",For Revision
NYC-MOCK-0883,Hey everyone! NYC is having a Regional Consultation and it will be so lit! Don't miss the fun vibes and freebies at Baguio City. See ya there! #YouthPower,For Revision
NYC-MOCK-0884,"LOOK | The Philippines co-hosts the ASEAN Youth Forum to strengthen regional cooperation. Under the leadership of the NYC Board, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0885,"#AreaNews | SK Leaders in Baguio City completed the DRRM Readiness Training. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0886,"#AreaNews | SK Leaders in Manila completed the Leadership Accreditation. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0887,"#AreaNews | SK Leaders in Baguio City completed the Governance Level-up Session. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0888,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen youth governance. Under the leadership of the NYC Board, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0889,Hey everyone! NYC is having a ASEAN Youth Forum and it will be so lit! Don't miss the fun vibes and freebies at Manila. See ya there! #YouthPower,For Revision
NYC-MOCK-0890,Hey everyone! NYC is having a Regional Consultation and it will be so lit! Don't miss the fun vibes and freebies at Baguio City. See ya there! #YouthPower,For Revision
NYC-MOCK-0891,"READ | NYC leads Digital Literacy for LGBTQIA+ youth. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of policy advocacy in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0892,"READ | NYC leads Mental Health Support for indigenous people. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of inclusivity in building a makabayan community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0893,"#AreaNews | SK Leaders in Quezon City completed the Leadership Accreditation. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0894,Hey everyone! NYC is having a Regional Consultation and it will be so lit! Don't miss the fun vibes and freebies at Quezon City. See ya there! #YouthPower,For Revision
NYC-MOCK-0895,"#AreaNews | SK Leaders in Manila completed the Leadership Accreditation. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0896,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen youth governance. Under the leadership of the NYC Board, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0897,"READ | NYC leads Mental Health Support for LGBTQIA+ youth. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of policy advocacy in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0898,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen data-driven strategies. Under the leadership of the NYC Board, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0899,"READ | NYC leads HIV Awareness for out-of-school youth. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of policy advocacy in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0900,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen data-driven strategies. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0901,"READ | NYC leads Climate Action for LGBTQIA+ youth. The National Youth Commission, through the NYC Board, has emphasized the importance of civic engagement in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0902,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen data-driven strategies. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0903,URGENT: Only students from top-tier universities are eligible for the ASEAN Youth Forum to ensure we maintain high standards for the delegation.,Rejected
NYC-MOCK-0904,CHECK THIS OUT: We are looking for volunteers for our policy advocacy project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0905,"#AreaNews | SK Leaders in Balaoan, La Union completed the Leadership Accreditation. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0906,"#AreaNews | SK Leaders in Balaoan, La Union completed the DRRM Readiness Training. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0907,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen regional cooperation. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0908,"READ | NYC leads Mental Health Support for indigenous people. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of sustainable development in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0909,"READ | NYC leads Digital Literacy for student leaders. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of policy advocacy in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0910,"#AreaNews | SK Leaders in Baguio City completed the DRRM Readiness Training. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0911,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen youth governance. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0912,"READ | NYC leads Climate Action for indigenous people. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of sustainable development in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0913,"#AreaNews | SK Leaders in Manila completed the Leadership Accreditation. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0914,The NYC and DILG is launching a new program for youth leaders in Quezon City. Don't forgot to register for the upcoming event next week.,For Revision
NYC-MOCK-0915,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen youth governance. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0916,"READ | NYC leads Digital Literacy for out-of-school youth. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of policy advocacy in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0917,"#AreaNews | SK Leaders in Baguio City completed the Governance Level-up Session. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0918,"READ | NYC leads HIV Awareness for indigenous people. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of inclusivity in building a makabayan community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0919,"#AreaNews | SK Leaders in Quezon City completed the Leadership Accreditation. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0920,Hey everyone! NYC is having a Regional Consultation and it will be so lit! Don't miss the fun vibes and freebies at Baguio City. See ya there! #YouthPower,For Revision
NYC-MOCK-0921,"READ | NYC leads Digital Literacy for indigenous people. The National Youth Commission, through the NYC Board, has emphasized the importance of sustainable development in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0922,"#AreaNews | SK Leaders in Balaoan, La Union completed the Leadership Accreditation. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
